Sentence,Label
 Georges Bwelle team volunteers performed 700 free surgeries past year ,0
" He became doctor , working vascular surgeon Yaounde &apos;s Central Hospital ",0
" And started nonprofit , ASCOVIME , travels rural areas weekends provide free medical care ",0
" Since 2008 , group volunteers helped nearly 32,000 people ",0
" Almost every Friday , 30 people jam vans , tie medical supplies roofs travel across rough terrain visit villages need ",0
 Their luck &apos;t always hold ,0
 They &apos;ve push vehicles rivers mud ,0
" But arrive , receive true heroes &apos; welcome: feast , singing dancing , best accommodations community offer ",0
" In villages , free medical care truly cause celebration , Bwelle -- big smile boundless energy -- happy join fun ",0
" The next morning , team begins meeting hundreds patients ",0
" &quot; We receiving 500 people trip , &quot; Bwelle said ",0
" They coming 60 kilometers around village , &apos;re coming foot ",0
 Each weekend clinics provides variety medical care ,0
" Many people treated malaria , tuberculosis , malnutrition , diabetes , parasites sexually transmitted diseases ",0
" Others might receive crutches , pair donated eyeglasses free birth certificates -- documentation &apos;s required school many impoverished families simply &apos;t afford ",0
" In evenings , team simple surgeries local anesthesia ",0
" Operations usually done schoolhouse , town hall home; procedure , patients get walk recovery area make way next person ",0
" With group &apos;s generator lighting operating room sanitizing equipment , Bwelle volunteers work early hours Sunday morning ",0
" It &apos;s backbreaking pace , village musicians usually help keep team motivated ",0
" &quot; They beating drums night keep us awake continue work , &quot; Bwelle said ",0
" On Sunday , team heads back city , tired proud work ",0
" The group -- mix Cameroonian doctors foreign medical students -- performed 700 free surgeries past year , know help make world difference help ",0
 One man explained free hernia surgery &apos;d received allow work ,0
" &quot; This change future family , &quot; man said ",0
" In addition holding weekend clinics working hospital surgeon , Bwelle also works nights private medical clinics around Yaounde ",0
" It &apos;s second job , said , funds 60% nonprofit; rest covered private donations ",0
" &quot; I &apos;m sure sleeps , &quot; said Katie O &apos;Malley , second-year medical student Drexel University Philadelphia volunteer Bwelle &apos;s group ",0
 He always either hospital trying make money organization go campaigns ,0
" For medical nursing students O &apos;Malley , come United States Europe join Bwelle missions , &apos;s hands-on opportunity &apos;d never get home ",0
 &quot; We &apos;ve able scrub surgeries help blot blood away hold tools Dr,0
" Bwelle , &quot; O &apos;Malley said ",0
 That &apos;s something &apos;d ever get America second-year medical student ,0
" The student volunteers usually pay way Cameroon , often arriving donated medical supplies ",0
" But arrive Yaounde , board , transportation instruction covered Bwelle ",0
" &quot; He &apos;s hero , without doubt , &quot; O &apos;Malley said ",0
" He gives life organization , desire help Cameroon people everlasting ",0
" For Bwelle , near-constant workload &apos;t hardship ",0
" Helping others live happier lives , fulfilling promise made father , something brings great joy ",0
" &quot; I happy I work , &quot; Bwelle said ",0
 And I think father ,0
 I hope sees I ,0
" To make people laugh , reduce pain , &apos;s I &apos;m ",0
 Check ASCOVIME website see help ,0
 Endurance pays dividends Six teams battled become champion club tennis tournament ,0
" In end , endurance Maier / Bronner team decided final match ",0
 The tennis division Sportfreunde Rohrdorf (Rohrdorf Sports Fans) enjoyed perfect weather tournament local clubs enthusiasts ,0
 The focus tournament fun playing tennis ,0
" Five matches scheduled team , every team playing one match others ",0
" The matches doubles matches long set nine points , maximum duration 45 minutes ",0
" Anja Schlichter managed tournament The organisation tournament placed trusty hands Anja Schlichter , supported Carmen Müller Inga Kronemeyer ",0
" After first three matches lunch break pasta , tournament moved crucial phase ",0
" The favourites , Andre Maier / Matthias Bronner , tied Michael Klippel Sadmin Osmicic (both teams SG Rohrweiler), meaning last two games produce victor ",0
" At awards ceremony , Carmen Müller finally pleasure presenting Challenge Cup Andre Maier Matthias Bronner , shown greatest staying power final leg ",0
 Second place taken Michael Klippel / Sadmin Osmicic partnership ,0
 Bronze went Rainer Bernd Maier Asphaltriecher team ,0
" In late afternoon sun , accompanied coffee cake , tournament drew successful close ",0
 Guillaume Nicloux &apos;s adaptation Denis Diderot &apos;s novel boasts exceptional production design period detail also heavier going ,0
" Unfolding 1760s France , tells grim story Suzanne , young aristocrat sent convent family ",0
" When rebels , experiences extreme cruelty hands wantonly sadistic Mother Superior becomes object erotic fascination another ",0
 The film never slips prurience sensationalism - &apos;s problem ,0
" The earnest solemnity storytelling risks making hair shirt-like ordeal audiences , ",0
" Google , Samsung , Huawei sued Nortel patents The group owns thousands former Nortel patents filed barrage patent lawsuits Thursday cell phone manufacturers including Google , company outbid Nortel bankruptcy auction ",0
" Rockstar , consortium bought Nortel patents $ 4",0
"5 billion , sued Samsung Electronics Co Ltd , HTC Corp , Huawei four companies patent infringement U",0
S,0
 District Court Texas ,0
" Rockstar jointly owned Apple , Microsoft , Blackberry , Ericsson Sony ",0
 Google accused infringing seven patents ,0
" The patents cover technology helps match Internet search terms relevant advertising , lawsuit said , core Google &apos;s search business ",0
" Representatives Samsung , Huawei , HTC Rockstar could immediately reached ",0
" Samsung , Huawei HTC manufacture phones operate Google &apos;s Android operating system , competes fiercely Apple Microsoft mobile products ",0
 In 2011 Google placed initial $ 900 million bid Nortel &apos;s patents ,0
" Google increased bid several times , ultimately offering much $ 4",0
4 billion ,0
" After losing Rockstar Nortel patents , Google went acquire Motorola Mobility $ 12",0
